ExperimentName,Subject,Handedness,Session,Age,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,FirstLanguage,Group,Occupation,RandomSeed,RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,Sex,StudioVersion,Block,BlockList,BlockList.Cycle,BlockList.Sample,Procedure[Block],Running[Block],Trial,CrossLangDiff,Expression,Form_Form_Chinese,Form_Form_English,Form_Form_Spanish,HumanORComputer,MetaphorID,Novelty_Chinese,Novelty_European,PostBlockList,PostBlockList.Cycle,PostBlockList.Sample,PracList,PracList.Cycle,PracList.Sample,Procedure[Trial],Q1.OnsetTime,Q1.RESP,Q1.RT,Q1.RTTime,Q2.RESP,Q2.RT,Q2.RTTime,Q3.RESP,Q3.RT,Q3.RTTime,Q4.RESP,Q4.RT,Q4.RTTime,Running[Trial],Stimuli,TextInput.RESP,TrialList,TrialList.Cycle,TrialList.Sample
Tweet_Rating_English_Right,111,1,1,31-45,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312890</Frequency><Timestamp dt:dt=""r8"">15121508198</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-41-1,59.821,1.0.0.325,English,1,Postgraduate student,-2057731985,Professional,2.0.10.353,2.0.10.353,05-26-2015,26/05/2015 09:04,10:04:17,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,25,0,,2,2,3,c,13,2,2,,,,,,,TrialProc,611324,Yes,2107,613431,1,2888,616335,4,3915,620271,computer,6187,626471,TrialList,Life is an appealing wine.,,13,1,25
Tweet_Rating_English_Right,111,1,1,31-45,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312890</Frequency><Timestamp dt:dt=""r8"">15121508198</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-41-1,59.821,1.0.0.325,English,1,Postgraduate student,-2057731985,Professional,2.0.10.353,2.0.10.353,05-26-2015,26/05/2015 09:04,10:04:17,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,26,0,,2,2,2,h,58,2,2,,,,,,,TrialProc,632153,Yes,2797,634950,2,2356,637334,5,1895,639246,human,2037,641294,TrialList,History is a cracked mirror.,,58,1,26
Tweet_Rating_English_Right,111,1,1,31-45,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312890</Frequency><Timestamp dt:dt=""r8"">15121508198</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-41-1,59.821,1.0.0.325,English,1,Postgraduate student,-2057731985,Professional,2.0.10.353,2.0.10.353,05-26-2015,26/05/2015 09:04,10:04:17,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,27,0,,1,1,2,c,43,3,3,,,,,,,TrialProc,646846,No,4392,651238,,0,0,1,1915,653174,computer,1735,654934,TrialList,Disease is a warming light.,,43,1,27
Tweet_Rating_English_Right,111,1,1,31-45,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312890</Frequency><Timestamp dt:dt=""r8"">15121508198</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-41-1,59.821,1.0.0.325,English,1,Postgraduate student,-2057731985,Professional,2.0.10.353,2.0.10.353,05-26-2015,26/05/2015 09:04,10:04:17,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,28,0,,2,2,2,c,25,2,2,,,,,,,TrialProc,660019,No,5994,666013,,0,0,2,3408,669445,computer,1677,671141,TrialList,Food is enjoyable music.,,25,1,28
Tweet_Rating_English_Right,111,1,1,31-45,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312890</Frequency><Timestamp dt:dt=""r8"">15121508198</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-41-1,59.821,1.0.0.325,English,1,Postgraduate student,-2057731985,Professional,2.0.10.353,2.0.10.353,05-26-2015,26/05/2015 09:04,10:04:17,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,29,1,,1,2,1,h,53,3,2,,,,,,,TrialProc,675883,Yes,2162,678045,3,2565,680621,5,3133,683780,human,2126,685932,TrialList,Evolution is an ongoing lottery.,,53,1,29
Tweet_Rating_English_Right,111,1,1,31-45,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312890</Frequency><Timestamp dt:dt=""r8"">15121508198</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-41-1,59.821,1.0.0.325,English,1,Postgraduate student,-2057731985,Professional,2.0.10.353,2.0.10.353,05-26-2015,26/05/2015 09:04,10:04:17,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,30,0,,2,1,1,c,12,1,1,,,,,,,TrialProc,690025,Yes,1907,691932,3,2481,694428,4,1453,695908,human,2910,698836,TrialList,Life is an enjoyable comedy.,,12,1,30
Tweet_Rating_English_Right,111,1,1,31-45,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312890</Frequency><Timestamp dt:dt=""r8"">15121508198</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-41-1,59.821,1.0.0.325,English,1,Postgraduate student,-2057731985,Professional,2.0.10.353,2.0.10.353,05-26-2015,26/05/2015 09:04,10:04:17,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,31,1,,1,2,2,c,9,3,2,,,,,,,TrialProc,703348,Yes,1856,705204,2,2672,707892,3,3300,711211,computer,2813,714051,TrialList,Power is a comforting fire.,,9,1,31
Tweet_Rating_English_Right,111,1,1,31-45,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312890</Frequency><Timestamp dt:dt=""r8"">15121508198</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-41-1,59.821,1.0.0.325,English,1,Postgraduate student,-2057731985,Professional,2.0.10.353,2.0.10.353,05-26-2015,26/05/2015 09:04,10:04:17,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,32,1,,1,3,2,c,40,3,2,,,,,,,TrialProc,719529,No,4106,723635,,0,0,1,2705,726363,computer,1788,728171,TrialList,Pain is an appealing beauty.,,40,1,32
Tweet_Rating_English_Right,111,1,1,31-45,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312890</Frequency><Timestamp dt:dt=""r8"">15121508198</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-41-1,59.821,1.0.0.325,English,1,Postgraduate student,-2057731985,Professional,2.0.10.353,2.0.10.353,05-26-2015,26/05/2015 09:04,10:04:17,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,33,0,,2,2,2,c,22,2,2,,,,,,,TrialProc,732367,Yes,6747,739114,1,1288,740426,3,3089,743530,computer,2707,746258,TrialList,Medicine is tender love.,,22,1,33
Tweet_Rating_English_Right,111,1,1,31-45,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312890</Frequency><Timestamp dt:dt=""r8"">15121508198</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-41-1,59.821,1.0.0.325,English,1,Postgraduate student,-2057731985,Professional,2.0.10.353,2.0.10.353,05-26-2015,26/05/2015 09:04,10:04:17,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,34,0,,2,3,3,c,24,1,1,,,,,,,TrialProc,751240,Yes,3202,754442,2,1959,756426,4,3739,760178,computer,3473,763673,TrialList,Marriage is a hot hell.,,24,1,34
Tweet_Rating_English_Right,111,1,1,31-45,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312890</Frequency><Timestamp dt:dt=""r8"">15121508198</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-41-1,59.821,1.0.0.325,English,1,Postgraduate student,-2057731985,Professional,2.0.10.353,2.0.10.353,05-26-2015,26/05/2015 09:04,10:04:17,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,35,0,,1,3,2,h,57,2,2,,,,,,,TrialProc,768910,Yes,3395,772305,1,2449,774769,3,4103,778897,computer,3454,782377,TrialList,Indecision is a calm whirlpool.,,57,1,35
Tweet_Rating_English_Right,111,1,1,31-45,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312890</Frequency><Timestamp dt:dt=""r8"">15121508198</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-41-1,59.821,1.0.0.325,English,1,Postgraduate student,-2057731985,Professional,2.0.10.353,2.0.10.353,05-26-2015,26/05/2015 09:04,10:04:17,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,36,0,,2,3,1,c,39,3,3,,,,,,,TrialProc,786696,No,8424,795120,,0,0,4,6662,801800,computer,1440,803264,TrialList,Government is a charming painting.,,39,1,36
Tweet_Rating_English_Right,111,1,1,31-45,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312890</Frequency><Timestamp dt:dt=""r8"">15121508198</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-41-1,59.821,1.0.0.325,English,1,Postgraduate student,-2057731985,Professional,2.0.10.353,2.0.10.353,05-26-2015,26/05/2015 09:04,10:04:17,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,37,0,,2,2,2,h,60,1,1,,,,,,,TrialProc,807842,Yes,1926,809768,3,1203,810984,4,3286,814287,human,2048,816359,TrialList,Education is a glowing lantern.,,60,1,37
Tweet_Rating_English_Right,111,1,1,31-45,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312890</Frequency><Timestamp dt:dt=""r8"">15121508198</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-41-1,59.821,1.0.0.325,English,1,Postgraduate student,-2057731985,Professional,2.0.10.353,2.0.10.353,05-26-2015,26/05/2015 09:04,10:04:17,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,38,0,,1,2,3,c,31,2,2,,,,,,,TrialProc,820814,Yes,2881,823695,2,2572,826295,2,2885,829199,computer,1961,831183,TrialList,Song is a comforting fire.,,31,1,38
Tweet_Rating_English_Right,111,1,1,31-45,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312890</Frequency><Timestamp dt:dt=""r8"">15121508198</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-41-1,59.821,1.0.0.325,English,1,Postgraduate student,-2057731985,Professional,2.0.10.353,2.0.10.353,05-26-2015,26/05/2015 09:04,10:04:17,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,39,0,,2,2,3,c,42,2,2,,,,,,,TrialProc,836444,Yes,3363,839807,1,1346,841166,3,5511,846702,computer,2434,849158,TrialList,Writing is soothing healing.,,42,1,39
Tweet_Rating_English_Right,111,1,1,31-45,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312890</Frequency><Timestamp dt:dt=""r8"">15121508198</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-41-1,59.821,1.0.0.325,English,1,Postgraduate student,-2057731985,Professional,2.0.10.353,2.0.10.353,05-26-2015,26/05/2015 09:04,10:04:17,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,40,0,,2,1,1,c,8,3,3,,,,,,,TrialProc,853862,No,7280,861142,,0,0,2,3135,864302,computer,1991,866318,TrialList,War is tender love.,,8,1,40
Tweet_Rating_English_Right,111,1,1,31-45,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312890</Frequency><Timestamp dt:dt=""r8"">15121508198</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-41-1,59.821,1.0.0.325,English,1,Postgraduate student,-2057731985,Professional,2.0.10.353,2.0.10.353,05-26-2015,26/05/2015 09:04,10:04:17,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,41,0,,1,3,2,c,35,3,3,,,,,,,TrialProc,871214,Yes,6311,877525,1,1152,878701,2,3189,881909,computer,3524,885453,TrialList,Power is pure water. ,,35,1,41
Tweet_Rating_English_Right,111,1,1,31-45,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312890</Frequency><Timestamp dt:dt=""r8"">15121508198</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-41-1,59.821,1.0.0.325,English,1,Postgraduate student,-2057731985,Professional,2.0.10.353,2.0.10.353,05-26-2015,26/05/2015 09:04,10:04:17,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,42,0,,1,3,3,h,59,2,2,,,,,,,TrialProc,889986,Yes,4298,894284,1,2969,897268,2,4393,901684,computer,3579,905284,TrialList,Anger is a cold blizzard.,,59,1,42
Tweet_Rating_English_Right,111,1,1,31-45,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312890</Frequency><Timestamp dt:dt=""r8"">15121508198</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-41-1,59.821,1.0.0.325,English,1,Postgraduate student,-2057731985,Professional,2.0.10.353,2.0.10.353,05-26-2015,26/05/2015 09:04,10:04:17,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,43,0,,2,1,1,h,54,1,1,,,,,,,TrialProc,909712,Yes,2140,911852,3,1336,913204,5,1574,914796,human,1529,916356,TrialList,Time is a good physician.,,54,1,43
Tweet_Rating_English_Right,111,1,1,31-45,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312890</Frequency><Timestamp dt:dt=""r8"">15121508198</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-41-1,59.821,1.0.0.325,English,1,Postgraduate student,-2057731985,Professional,2.0.10.353,2.0.10.353,05-26-2015,26/05/2015 09:04,10:04:17,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,44,0,,2,1,2,c,20,3,3,,,,,,,TrialProc,920644,No,7743,928387,,0,0,3,3354,931755,computer,3514,935291,TrialList,War is an exciting love.,,20,1,44
Tweet_Rating_English_Right,111,1,1,31-45,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312890</Frequency><Timestamp dt:dt=""r8"">15121508198</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-41-1,59.821,1.0.0.325,English,1,Postgraduate student,-2057731985,Professional,2.0.10.353,2.0.10.353,05-26-2015,26/05/2015 09:04,10:04:17,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,45,0,,2,2,2,c,38,2,2,,,,,,,TrialProc,939551,Yes,2156,941707,3,2823,944547,3,2477,947042,computer,3298,950354,TrialList,Love is a beneficial medicine. ,,38,1,45
Tweet_Rating_English_Right,111,1,1,31-45,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312890</Frequency><Timestamp dt:dt=""r8"">15121508198</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-41-1,59.821,1.0.0.325,English,1,Postgraduate student,-2057731985,Professional,2.0.10.353,2.0.10.353,05-26-2015,26/05/2015 09:04,10:04:17,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,46,0,,1,2,2,c,5,2,2,,,,,,,TrialProc,954813,Yes,1949,956762,2,3785,960570,4,1582,962178,computer,4073,966274,TrialList,Music is a comforting fire.,,5,1,46
Tweet_Rating_English_Right,111,1,1,31-45,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312890</Frequency><Timestamp dt:dt=""r8"">15121508198</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-41-1,59.821,1.0.0.325,English,1,Postgraduate student,-2057731985,Professional,2.0.10.353,2.0.10.353,05-26-2015,26/05/2015 09:04,10:04:17,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,47,0,,2,2,1,c,41,1,1,,,,,,,TrialProc,970676,Yes,6317,976993,2,3477,980489,3,2423,982929,computer,3783,986729,TrialList,Death is a relaxing sleep.,,41,1,47
Tweet_Rating_English_Right,111,1,1,31-45,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312890</Frequency><Timestamp dt:dt=""r8"">15121508198</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-26T09:04:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-41-1,59.821,1.0.0.325,English,1,Postgraduate student,-2057731985,Professional,2.0.10.353,2.0.10.353,05-26-2015,26/05/2015 09:04,10:04:17,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,48,0,,1,2,2,c,1,2,2,,,,,,,TrialProc,991171,No,4518,995689,,0,0,3,2787,998488,computer,1875,1000384,TrialList,Speech is a comforting song.,,1,1,48
